log_id,station_id,item_name,date,quantity_used,unit,active_headcount,temperature_c
LOG-001058,BHR,Propane (LPG),2026-05-28,26.85,kg,21,4.2
LOG-001059,BHR,Medical Oxygen,2026-05-28,0.59,cylinders,21,4.2
LOG-001060,BHR,Medical Kit Supplies,2026-05-28,1.14,units,21,4.2
LOG-001061,BHR,Dry Rations,2026-05-28,22.47,kg,21,4.2
LOG-001062,BHR,Frozen Rations,2026-05-28,16.22,kg,21,4.2
LOG-001063,BHR,Potable Water Treatment Tablets,2026-05-28,4.19,units,21,4.2
LOG-001064,BHR,Spare Batteries (AA/Lithium),2026-05-28,1.43,units,21,4.2
LOG-001065,BHR,Diesel Fuel,2026-05-29,198.55,litres,20,4.5
LOG-001066,BHR,Propane (LPG),2026-05-29,16.96,kg,20,4.5
LOG-001067,BHR,Medical Oxygen,2026-05-29,0.8,cylinders,20,4.5
LOG-001068,BHR,Medical Kit Supplies,2026-05-29,1.31,units,20,4.5
LOG-001069,BHR,Dry Rations,2026-05-29,22.82,kg,20,4.5
LOG-001070,BHR,Frozen Rations,2026-05-29,15.41,kg,20,4.5
LOG-001071,BHR,Potable Water Treatment Tablets,2026-05-29,3.38,units,20,4.5
LOG-001072,BHR,Spare Batteries (AA/Lithium),2026-05-29,1.7,units,20,4.5
LOG-001073,BHR,Diesel Fuel,2026-05-30,222.5,litres,18,4.8
LOG-001074,BHR,Propane (LPG),2026-05-30,24.25,kg,18,4.8
LOG-001075,BHR,Medical Oxygen,2026-05-30,0.69,cylinders,18,4.8
LOG-001076,BHR,Medical Kit Supplies,2026-05-30,1.29,units,18,4.8
LOG-001077,BHR,Dry Rations,2026-05-30,20.8,kg,18,4.8
LOG-001078,BHR,Frozen Rations,2026-05-30,16.5,kg,18,4.8
LOG-001079,BHR,Potable Water Treatment Tablets,2026-05-30,1.9,units,18,4.8
LOG-001080,BHR,Spare Batteries (AA/Lithium),2026-05-30,2.11,units,18,4.8
LOG-001081,BHR,Diesel Fuel,2026-05-31,213.78,litres,21,5.1
LOG-001082,BHR,Propane (LPG),2026-05-31,26.89,kg,21,5.1
LOG-001083,BHR,Medical Oxygen,2026-05-31,0.85,cylinders,21,5.1
LOG-001084,BHR,Medical Kit Supplies,2026-05-31,2.05,units,21,5.1
LOG-001085,BHR,Dry Rations,2026-05-31,20.1,kg,21,5.1
LOG-001086,BHR,Frozen Rations,2026-05-31,17.7,kg,21,5.1
LOG-001087,BHR,Potable Water Treatment Tablets,2026-05-31,3.74,units,21,5.1
LOG-001088,BHR,Spare Batteries (AA/Lithium),2026-05-31,1.12,units,21,5.1
LOG-001089,BHR,Diesel Fuel,2026-06-01,169.49,litres,18,5.4
LOG-001090,BHR,Propane (LPG),2026-06-01,21.37,kg,18,5.4
LOG-001091,BHR,Medical Oxygen,2026-06-01,0.56,cylinders,18,5.4
LOG-001092,BHR,Medical Kit Supplies,2026-06-01,1.75,units,18,5.4
LOG-001093,BHR,Dry Rations,2026-06-01,16.43,kg,18,5.4
LOG-001094,BHR,Frozen Rations,2026-06-01,11.9,kg,18,5.4
LOG-001095,BHR,Potable Water Treatment Tablets,2026-06-01,2.61,units,18,5.4
LOG-001096,BHR,Spare Batteries (AA/Lithium),2026-06-01,1.57,units,18,5.4
LOG-001097,BHR,Diesel Fuel,2026-06-02,264.15,litres,21,5.7
LOG-001098,BHR,Propane (LPG),2026-06-02,24.03,kg,21,5.7
LOG-001099,BHR,Medical Oxygen,2026-06-02,0.75,cylinders,21,5.7
LOG-001100,BHR,Medical Kit Supplies,2026-06-02,1.47,units,21,5.7
LOG-001101,BHR,Dry Rations,2026-06-02,24.36,kg,21,5.7
LOG-001102,BHR,Frozen Rations,2026-06-02,14.7,kg,21,5.7
LOG-001103,BHR,Potable Water Treatment Tablets,2026-06-02,2.34,units,21,5.7
LOG-001104,BHR,Spare Batteries (AA/Lithium),2026-06-02,2.59,units,21,5.7
LOG-001105,BHR,Diesel Fuel,2026-06-03,233.24,litres,21,6.0
LOG-001106,BHR,Propane (LPG),2026-06-03,28.31,kg,21,6.0
LOG-001107,BHR,Medical Oxygen,2026-06-03,0.49,cylinders,21,6.0
LOG-001108,BHR,Medical Kit Supplies,2026-06-03,1.86,units,21,6.0
LOG-001109,BHR,Dry Rations,2026-06-03,24.81,kg,21,6.0
LOG-001110,BHR,Frozen Rations,2026-06-03,14.4,kg,21,6.0
LOG-001111,BHR,Potable Water Treatment Tablets,2026-06-03,3.38,units,21,6.0
LOG-001112,BHR,Spare Batteries (AA/Lithium),2026-06-03,2.51,units,21,6.0
LOG-001113,BHR,Diesel Fuel,2026-06-04,193.22,litres,21,6.3
LOG-001114,BHR,Propane (LPG),2026-06-04,18.51,kg,21,6.3
LOG-001115,BHR,Medical Oxygen,2026-06-04,0.47,cylinders,21,6.3
LOG-001116,BHR,Medical Kit Supplies,2026-06-04,1.23,units,21,6.3
LOG-001117,BHR,Dry Rations,2026-06-04,24.89,kg,21,6.3
LOG-001118,BHR,Frozen Rations,2026-06-04,20.98,kg,21,6.3
LOG-001119,BHR,Potable Water Treatment Tablets,2026-06-04,3.8,units,21,6.3
LOG-001120,BHR,Spare Batteries (AA/Lithium),2026-06-04,3.08,units,21,6.3
LOG-001121,BHR,Diesel Fuel,2026-06-05,240.14,litres,20,6.6
LOG-001122,BHR,Propane (LPG),2026-06-05,24.51,kg,20,6.6
LOG-001123,BHR,Medical Oxygen,2026-06-05,0.73,cylinders,20,6.6
LOG-001124,BHR,Medical Kit Supplies,2026-06-05,1.29,units,20,6.6
LOG-001125,BHR,Dry Rations,2026-06-05,20.4,kg,20,6.6
LOG-001126,BHR,Frozen Rations,2026-06-05,13.26,kg,20,6.6
LOG-001127,BHR,Potable Water Treatment Tablets,2026-06-05,3.42,units,20,6.6
LOG-001128,BHR,Spare Batteries (AA/Lithium),2026-06-05,2.4,units,20,6.6
LOG-001129,BHR,Diesel Fuel,2026-06-06,242.48,litres,19,6.8
LOG-001130,BHR,Propane (LPG),2026-06-06,21.0,kg,19,6.8
LOG-001131,BHR,Medical Oxygen,2026-06-06,0.45,cylinders,19,6.8
LOG-001132,BHR,Medical Kit Supplies,2026-06-06,1.14,units,19,6.8
LOG-001133,BHR,Dry Rations,2026-06-06,18.16,kg,19,6.8
LOG-001134,BHR,Frozen Rations,2026-06-06,17.41,kg,19,6.8
LOG-001135,BHR,Potable Water Treatment Tablets,2026-06-06,1.95,units,19,6.8
LOG-001136,BHR,Spare Batteries (AA/Lithium),2026-06-06,2.0,units,19,6.8
LOG-001137,BHR,Diesel Fuel,2026-06-07,216.09,litres,20,7.1
LOG-001138,BHR,Propane (LPG),2026-06-07,27.8,kg,20,7.1
LOG-001139,BHR,Medical Oxygen,2026-06-07,0.48,cylinders,20,7.1
LOG-001140,BHR,Medical Kit Supplies,2026-06-07,1.88,units,20,7.1
LOG-001141,BHR,Dry Rations,2026-06-07,18.53,kg,20,7.1
LOG-001142,BHR,Frozen Rations,2026-06-07,15.19,kg,20,7.1
LOG-001143,BHR,Potable Water Treatment Tablets,2026-06-07,3.43,units,20,7.1
LOG-001144,BHR,Spare Batteries (AA/Lithium),2026-06-07,1.96,units,20,7.1
LOG-001145,BHR,Diesel Fuel,2026-06-08,264.91,litres,21,7.3
LOG-001146,BHR,Propane (LPG),2026-06-08,27.17,kg,21,7.3
LOG-001147,BHR,Medical Oxygen,2026-06-08,0.47,cylinders,21,7.3
LOG-001148,BHR,Medical Kit Supplies,2026-06-08,2.07,units,21,7.3
LOG-001149,BHR,Dry Rations,2026-06-08,24.3,kg,21,7.3
LOG-001150,BHR,Frozen Rations,2026-06-08,16.38,kg,21,7.3
LOG-001151,BHR,Potable Water Treatment Tablets,2026-06-08,3.53,units,21,7.3
LOG-001152,BHR,Spare Batteries (AA/Lithium),2026-06-08,1.77,units,21,7.3
LOG-001153,BHR,Diesel Fuel,2026-06-09,260.45,litres,22,7.5
LOG-001154,BHR,Propane (LPG),2026-06-09,20.0,kg,22,7.5
LOG-001155,BHR,Medical Oxygen,2026-06-09,1.08,cylinders,22,7.5
LOG-001156,BHR,Medical Kit Supplies,2026-06-09,1.58,units,22,7.5
LOG-001157,BHR,Dry Rations,2026-06-09,27.81,kg,22,7.5
LOG-001158,BHR,Frozen Rations,2026-06-09,13.69,kg,22,7.5
LOG-001159,BHR,Potable Water Treatment Tablets,2026-06-09,2.47,units,22,7.5
LOG-001160,BHR,Spare Batteries (AA/Lithium),2026-06-09,1.44,units,22,7.5
LOG-001161,BHR,Diesel Fuel,2026-06-10,170.46,litres,19,7.7
LOG-001162,BHR,Propane (LPG),2026-06-10,25.86,kg,19,7.7
LOG-001163,BHR,Medical Oxygen,2026-06-10,0.51,cylinders,19,7.7
LOG-001164,BHR,Medical Kit Supplies,2026-06-10,1.85,units,19,7.7
LOG-001165,BHR,Dry Rations,2026-06-10,21.04,kg,19,7.7
LOG-001166,BHR,Frozen Rations,2026-06-10,13.56,kg,19,7.7
LOG-001167,BHR,Potable Water Treatment Tablets,2026-06-10,2.05,units,19,7.7
LOG-001168,BHR,Spare Batteries (AA/Lithium),2026-06-10,1.32,units,19,7.7
LOG-001169,BHR,Diesel Fuel,2026-06-11,212.23,litres,22,7.9
LOG-001170,BHR,Propane (LPG),2026-06-11,25.85,kg,22,7.9
LOG-001171,BHR,Medical Oxygen,2026-06-11,0.85,cylinders,22,7.9
LOG-001172,BHR,Medical Kit Supplies,2026-06-11,1.2,units,22,7.9
LOG-001173,BHR,Dry Rations,2026-06-11,25.44,kg,22,7.9
LOG-001174,BHR,Frozen Rations,2026-06-11,18.41,kg,22,7.9
LOG-001175,BHR,Potable Water Treatment Tablets,2026-06-11,3.48,units,22,7.9
LOG-001176,BHR,Spare Batteries (AA/Lithium),2026-06-11,1.48,units,22,7.9
LOG-001177,BHR,Diesel Fuel,2026-06-12,271.12,litres,22,8.1
LOG-001178,BHR,Propane (LPG),2026-06-12,25.59,kg,22,8.1
LOG-001179,BHR,Medical Oxygen,2026-06-12,1.0,cylinders,22,8.1
LOG-001180,BHR,Medical Kit Supplies,2026-06-12,1.72,units,22,8.1
LOG-001181,BHR,Dry Rations,2026-06-12,27.06,kg,22,8.1
LOG-001182,BHR,Frozen Rations,2026-06-12,13.45,kg,22,8.1
LOG-001183,BHR,Potable Water Treatment Tablets,2026-06-12,2.3,units,22,8.1
LOG-001184,BHR,Spare Batteries (AA/Lithium),2026-06-12,2.51,units,22,8.1
LOG-001185,BHR,Diesel Fuel,2026-06-13,210.93,litres,22,8.3
LOG-001186,BHR,Propane (LPG),2026-06-13,20.38,kg,22,8.3
LOG-001187,BHR,Medical Oxygen,2026-06-13,0.82,cylinders,22,8.3
LOG-001188,BHR,Medical Kit Supplies,2026-06-13,1.78,units,22,8.3
LOG-001189,BHR,Dry Rations,2026-06-13,20.07,kg,22,8.3
LOG-001190,BHR,Frozen Rations,2026-06-13,21.02,kg,22,8.3
LOG-001191,BHR,Potable Water Treatment Tablets,2026-06-13,3.4,units,22,8.3
LOG-001192,BHR,Spare Batteries (AA/Lithium),2026-06-13,2.51,units,22,8.3
LOG-001193,BHR,Diesel Fuel,2026-06-14,217.95,litres,20,8.5
LOG-001194,BHR,Propane (LPG),2026-06-14,25.66,kg,20,8.5
LOG-001195,BHR,Medical Oxygen,2026-06-14,0.81,cylinders,20,8.5
LOG-001196,BHR,Medical Kit Supplies,2026-06-14,1.3,units,20,8.5
LOG-001197,BHR,Dry Rations,2026-06-14,18.58,kg,20,8.5
LOG-001198,BHR,Frozen Rations,2026-06-14,12.48,kg,20,8.5
LOG-001199,BHR,Potable Water Treatment Tablets,2026-06-14,2.88,units,20,8.5
LOG-001200,BHR,Spare Batteries (AA/Lithium),2026-06-14,1.97,units,20,8.5
LOG-001201,BHR,Diesel Fuel,2026-06-15,190.78,litres,19,8.7
LOG-001202,BHR,Propane (LPG),2026-06-15,16.84,kg,19,8.7
LOG-001203,BHR,Medical Oxygen,2026-06-15,0.87,cylinders,19,8.7
LOG-001204,BHR,Medical Kit Supplies,2026-06-15,1.25,units,19,8.7
LOG-001205,BHR,Dry Rations,2026-06-15,24.61,kg,19,8.7
LOG-001206,BHR,Frozen Rations,2026-06-15,14.02,kg,19,8.7
LOG-001207,BHR,Potable Water Treatment Tablets,2026-06-15,2.66,units,19,8.7
LOG-001208,BHR,Spare Batteries (AA/Lithium),2026-06-15,2.4,units,19,8.7
LOG-001209,BHR,Diesel Fuel,2026-06-16,250.14,litres,22,8.8
LOG-001210,BHR,Propane (LPG),2026-06-16,21.81,kg,22,8.8
LOG-001211,BHR,Medical Oxygen,2026-06-16,0.75,cylinders,22,8.8
LOG-001212,BHR,Medical Kit Supplies,2026-06-16,1.39,units,22,8.8
LOG-001213,BHR,Dry Rations,2026-06-16,21.98,kg,22,8.8
LOG-001214,BHR,Frozen Rations,2026-06-16,14.05,kg,22,8.8
LOG-001215,BHR,Potable Water Treatment Tablets,2026-06-16,2.84,units,22,8.8
LOG-001216,BHR,Spare Batteries (AA/Lithium),2026-06-16,1.95,units,22,8.8
LOG-001217,BHR,Diesel Fuel,2026-06-17,231.19,litres,22,9.0
LOG-001218,BHR,Propane (LPG),2026-06-17,30.31,kg,22,9.0
LOG-001219,BHR,Medical Oxygen,2026-06-17,1.04,cylinders,22,9.0
LOG-001220,BHR,Medical Kit Supplies,2026-06-17,1.99,units,22,9.0
LOG-001221,BHR,Dry Rations,2026-06-17,28.02,kg,22,9.0
LOG-001222,BHR,Frozen Rations,2026-06-17,19.55,kg,22,9.0
LOG-001223,BHR,Potable Water Treatment Tablets,2026-06-17,2.62,units,22,9.0
LOG-001224,BHR,Spare Batteries (AA/Lithium),2026-06-17,1.45,units,22,9.0
LOG-001225,BHR,Diesel Fuel,2026-06-18,237.62,litres,22,9.1
LOG-001226,BHR,Propane (LPG),2026-06-18,29.2,kg,22,9.1
LOG-001227,BHR,Medical Oxygen,2026-06-18,0.77,cylinders,22,9.1
LOG-001228,BHR,Medical Kit Supplies,2026-06-18,1.2,units,22,9.1
LOG-001229,BHR,Dry Rations,2026-06-18,23.26,kg,22,9.1
LOG-001230,BHR,Frozen Rations,2026-06-18,17.22,kg,22,9.1
LOG-001231,BHR,Potable Water Treatment Tablets,2026-06-18,2.73,units,22,9.1
LOG-001232,BHR,Spare Batteries (AA/Lithium),2026-06-18,2.38,units,22,9.1
LOG-001233,BHR,Diesel Fuel,2026-06-19,149.46,litres,18,9.3
LOG-001234,BHR,Propane (LPG),2026-06-19,19.74,kg,18,9.3
LOG-001235,BHR,Medical Oxygen,2026-06-19,0.84,cylinders,18,9.3
LOG-001236,BHR,Medical Kit Supplies,2026-06-19,1.49,units,18,9.3
LOG-001237,BHR,Dry Rations,2026-06-19,19.59,kg,18,9.3
LOG-001238,BHR,Frozen Rations,2026-06-19,14.66,kg,18,9.3
LOG-001239,BHR,Potable Water Treatment Tablets,2026-06-19,3.32,units,18,9.3
LOG-001240,BHR,Spare Batteries (AA/Lithium),2026-06-19,1.68,units,18,9.3
LOG-001241,BHR,Diesel Fuel,2026-06-20,247.3,litres,20,9.4
LOG-001242,BHR,Propane (LPG),2026-06-20,25.17,kg,20,9.4
LOG-001243,BHR,Medical Oxygen,2026-06-20,0.62,cylinders,20,9.4
LOG-001244,BHR,Medical Kit Supplies,2026-06-20,1.4,units,20,9.4
LOG-001245,BHR,Dry Rations,2026-06-20,22.56,kg,20,9.4
LOG-001246,BHR,Frozen Rations,2026-06-20,13.56,kg,20,9.4
LOG-001247,BHR,Potable Water Treatment Tablets,2026-06-20,3.11,units,20,9.4
LOG-001248,BHR,Spare Batteries (AA/Lithium),2026-06-20,1.15,units,20,9.4
LOG-001249,BHR,Diesel Fuel,2026-06-21,235.45,litres,22,9.5
LOG-001250,BHR,Propane (LPG),2026-06-21,24.86,kg,22,9.5
LOG-001251,BHR,Medical Oxygen,2026-06-21,0.98,cylinders,22,9.5
LOG-001252,BHR,Medical Kit Supplies,2026-06-21,1.79,units,22,9.5
LOG-001253,BHR,Dry Rations,2026-06-21,25.18,kg,22,9.5
LOG-001254,BHR,Frozen Rations,2026-06-21,14.33,kg,22,9.5
LOG-001255,BHR,Potable Water Treatment Tablets,2026-06-21,2.41,units,22,9.5
LOG-001256,BHR,Spare Batteries (AA/Lithium),2026-06-21,1.92,units,22,9.5
LOG-001257,BHR,Diesel Fuel,2026-06-22,226.94,litres,20,9.6
LOG-001258,BHR,Propane (LPG),2026-06-22,20.39,kg,20,9.6
LOG-001259,BHR,Medical Oxygen,2026-06-22,0.49,cylinders,20,9.6
LOG-001260,BHR,Medical Kit Supplies,2026-06-22,1.6,units,20,9.6
LOG-001261,BHR,Dry Rations,2026-06-22,21.21,kg,20,9.6
LOG-001262,BHR,Frozen Rations,2026-06-22,12.32,kg,20,9.6
LOG-001263,BHR,Potable Water Treatment Tablets,2026-06-22,2.08,units,20,9.6
LOG-001264,BHR,Spare Batteries (AA/Lithium),2026-06-22,2.43,units,20,9.6
LOG-001265,BHR,Diesel Fuel,2026-06-23,233.44,litres,21,9.7
LOG-001266,BHR,Propane (LPG),2026-06-23,18.68,kg,21,9.7
LOG-001267,BHR,Medical Oxygen,2026-06-23,0.98,cylinders,21,9.7
LOG-001268,BHR,Medical Kit Supplies,2026-06-23,1.2,units,21,9.7
LOG-001269,BHR,Dry Rations,2026-06-23,26.72,kg,21,9.7
LOG-001270,BHR,Frozen Rations,2026-06-23,15.28,kg,21,9.7
LOG-001271,BHR,Potable Water Treatment Tablets,2026-06-23,2.93,units,21,9.7
LOG-001272,BHR,Spare Batteries (AA/Lithium),2026-06-23,2.34,units,21,9.7
LOG-001273,BHR,Diesel Fuel,2026-06-24,231.25,litres,20,9.7
LOG-001274,BHR,Propane (LPG),2026-06-24,22.09,kg,20,9.7
LOG-001275,BHR,Medical Oxygen,2026-06-24,0.71,cylinders,20,9.7
LOG-001276,BHR,Medical Kit Supplies,2026-06-24,1.49,units,20,9.7
LOG-001277,BHR,Dry Rations,2026-06-24,22.5,kg,20,9.7
LOG-001278,BHR,Frozen Rations,2026-06-24,15.8,kg,20,9.7
LOG-001279,BHR,Potable Water Treatment Tablets,2026-06-24,2.03,units,20,9.7
LOG-001280,BHR,Spare Batteries (AA/Lithium),2026-06-24,1.66,units,20,9.7
LOG-001281,BHR,Diesel Fuel,2026-06-25,249.83,litres,18,9.8
LOG-001282,BHR,Propane (LPG),2026-06-25,20.7,kg,18,9.8
LOG-001283,BHR,Medical Oxygen,2026-06-25,0.79,cylinders,18,9.8
LOG-001284,BHR,Medical Kit Supplies,2026-06-25,1.55,units,18,9.8
LOG-001285,BHR,Dry Rations,2026-06-25,21.15,kg,18,9.8
LOG-001286,BHR,Frozen Rations,2026-06-25,10.99,kg,18,9.8
LOG-001287,BHR,Potable Water Treatment Tablets,2026-06-25,2.65,units,18,9.8
LOG-001288,BHR,Spare Batteries (AA/Lithium),2026-06-25,2.64,units,18,9.8
LOG-001289,BHR,Diesel Fuel,2026-06-26,252.25,litres,22,9.9
LOG-001290,BHR,Propane (LPG),2026-06-26,27.12,kg,22,9.9
LOG-001291,BHR,Medical Oxygen,2026-06-26,0.83,cylinders,22,9.9
LOG-001292,BHR,Medical Kit Supplies,2026-06-26,1.29,units,22,9.9
LOG-001293,BHR,Dry Rations,2026-06-26,25.34,kg,22,9.9
LOG-001294,BHR,Frozen Rations,2026-06-26,18.65,kg,22,9.9
LOG-001295,BHR,Potable Water Treatment Tablets,2026-06-26,4.05,units,22,9.9
LOG-001296,BHR,Spare Batteries (AA/Lithium),2026-06-26,1.43,units,22,9.9
LOG-001297,BHR,Diesel Fuel,2026-06-27,155.6,litres,19,9.9
LOG-001298,BHR,Propane (LPG),2026-06-27,26.01,kg,19,9.9
LOG-001299,BHR,Medical Oxygen,2026-06-27,0.44,cylinders,19,9.9
LOG-001300,BHR,Medical Kit Supplies,2026-06-27,0.97,units,19,9.9
LOG-001301,BHR,Dry Rations,2026-06-27,19.48,kg,19,9.9
LOG-001302,BHR,Frozen Rations,2026-06-27,12.55,kg,19,9.9
LOG-001303,BHR,Potable Water Treatment Tablets,2026-06-27,3.21,units,19,9.9
LOG-001304,BHR,Spare Batteries (AA/Lithium),2026-06-27,1.73,units,19,9.9
LOG-001305,BHR,Diesel Fuel,2026-06-28,297.51,litres,22,10.0
LOG-001306,BHR,Propane (LPG),2026-06-28,29.12,kg,22,10.0
LOG-001307,BHR,Medical Oxygen,2026-06-28,0.93,cylinders,22,10.0
LOG-001308,BHR,Medical Kit Supplies,2026-06-28,1.17,units,22,10.0
LOG-001309,BHR,Dry Rations,2026-06-28,21.02,kg,22,10.0
LOG-001310,BHR,Frozen Rations,2026-06-28,15.02,kg,22,10.0
LOG-001311,BHR,Potable Water Treatment Tablets,2026-06-28,2.92,units,22,10.0
LOG-001312,BHR,Spare Batteries (AA/Lithium),2026-06-28,2.56,units,22,10.0
LOG-001313,BHR,Diesel Fuel,2026-06-29,225.74,litres,22,10.0
LOG-001314,BHR,Propane (LPG),2026-06-29,30.23,kg,22,10.0
LOG-001315,BHR,Medical Oxygen,2026-06-29,0.74,cylinders,22,10.0
LOG-001316,BHR,Medical Kit Supplies,2026-06-29,1.69,units,22,10.0
LOG-001317,BHR,Dry Rations,2026-06-29,24.61,kg,22,10.0
LOG-001318,BHR,Frozen Rations,2026-06-29,19.15,kg,22,10.0
LOG-001319,BHR,Potable Water Treatment Tablets,2026-06-29,4.11,units,22,10.0
LOG-001320,BHR,Spare Batteries (AA/Lithium),2026-06-29,2.6,units,22,10.0
LOG-001321,BHR,Diesel Fuel,2026-06-30,233.21,litres,20,10.0
LOG-001322,BHR,Propane (LPG),2026-06-30,18.31,kg,20,10.0
LOG-001323,BHR,Medical Oxygen,2026-06-30,0.55,cylinders,20,10.0
LOG-001324,BHR,Medical Kit Supplies,2026-06-30,1.56,units,20,10.0
LOG-001325,BHR,Dry Rations,2026-06-30,19.8,kg,20,10.0
LOG-001326,BHR,Frozen Rations,2026-06-30,19.78,kg,20,10.0
LOG-001327,BHR,Potable Water Treatment Tablets,2026-06-30,2.6,units,20,10.0
LOG-001328,BHR,Spare Batteries (AA/Lithium),2026-06-30,1.58,units,20,10.0
LOG-001329,BHR,Diesel Fuel,2026-07-01,230.69,litres,19,10.0
LOG-001330,BHR,Propane (LPG),2026-07-01,20.77,kg,19,10.0
LOG-001331,BHR,Medical Oxygen,2026-07-01,0.65,cylinders,19,10.0
LOG-001332,BHR,Medical Kit Supplies,2026-07-01,1.48,units,19,10.0
LOG-001333,BHR,Dry Rations,2026-07-01,24.2,kg,19,10.0
LOG-001334,BHR,Frozen Rations,2026-07-01,16.88,kg,19,10.0
LOG-001335,BHR,Potable Water Treatment Tablets,2026-07-01,2.45,units,19,10.0
LOG-001336,BHR,Spare Batteries (AA/Lithium),2026-07-01,2.04,units,19,10.0
LOG-001337,BHR,Diesel Fuel,2026-07-02,226.12,litres,22,10.0
LOG-001338,BHR,Propane (LPG),2026-07-02,30.54,kg,22,10.0
LOG-001339,BHR,Medical Oxygen,2026-07-02,0.98,cylinders,22,10.0
LOG-001340,BHR,Medical Kit Supplies,2026-07-02,2.15,units,22,10.0
LOG-001341,BHR,Dry Rations,2026-07-02,26.88,kg,22,10.0
LOG-001342,BHR,Frozen Rations,2026-07-02,15.76,kg,22,10.0
LOG-001343,BHR,Potable Water Treatment Tablets,2026-07-02,2.83,units,22,10.0
LOG-001344,BHR,Spare Batteries (AA/Lithium),2026-07-02,2.67,units,22,10.0
LOG-001345,BHR,Diesel Fuel,2026-07-03,270.88,litres,20,10.0
LOG-001346,BHR,Propane (LPG),2026-07-03,23.87,kg,20,10.0
LOG-001347,BHR,Medical Oxygen,2026-07-03,0.85,cylinders,20,10.0
LOG-001348,BHR,Medical Kit Supplies,2026-07-03,1.21,units,20,10.0
LOG-001349,BHR,Dry Rations,2026-07-03,24.62,kg,20,10.0
LOG-001350,BHR,Frozen Rations,2026-07-03,14.17,kg,20,10.0
LOG-001351,BHR,Potable Water Treatment Tablets,2026-07-03,3.12,units,20,10.0
LOG-001352,BHR,Spare Batteries (AA/Lithium),2026-07-03,1.54,units,20,10.0
LOG-001353,BHR,Diesel Fuel,2026-07-04,210.49,litres,18,10.0
LOG-001354,BHR,Propane (LPG),2026-07-04,20.74,kg,18,10.0
LOG-001355,BHR,Medical Oxygen,2026-07-04,0.49,cylinders,18,10.0
LOG-001356,BHR,Medical Kit Supplies,2026-07-04,1.5,units,18,10.0
LOG-001357,BHR,Dry Rations,2026-07-04,20.02,kg,18,10.0
LOG-001358,BHR,Frozen Rations,2026-07-04,15.39,kg,18,10.0
LOG-001359,BHR,Potable Water Treatment Tablets,2026-07-04,1.89,units,18,10.0
LOG-001360,BHR,Spare Batteries (AA/Lithium),2026-07-04,1.64,units,18,10.0
LOG-001361,BHR,Diesel Fuel,2026-07-05,180.67,litres,21,9.9
LOG-001362,BHR,Propane (LPG),2026-07-05,26.51,kg,21,9.9
LOG-001363,BHR,Medical Oxygen,2026-07-05,0.42,cylinders,21,9.9
LOG-001364,BHR,Medical Kit Supplies,2026-07-05,1.63,units,21,9.9
LOG-001365,BHR,Dry Rations,2026-07-05,26.7,kg,21,9.9
LOG-001366,BHR,Frozen Rations,2026-07-05,16.02,kg,21,9.9
LOG-001367,BHR,Potable Water Treatment Tablets,2026-07-05,4.06,units,21,9.9
LOG-001368,BHR,Spare Batteries (AA/Lithium),2026-07-05,2.89,units,21,9.9
LOG-001369,BHR,Diesel Fuel,2026-07-06,249.97,litres,21,9.9
LOG-001370,BHR,Propane (LPG),2026-07-06,26.32,kg,21,9.9
LOG-001371,BHR,Medical Oxygen,2026-07-06,0.6,cylinders,21,9.9
LOG-001372,BHR,Medical Kit Supplies,2026-07-06,1.35,units,21,9.9
LOG-001373,BHR,Dry Rations,2026-07-06,19.4,kg,21,9.9
LOG-001374,BHR,Frozen Rations,2026-07-06,19.06,kg,21,9.9
LOG-001375,BHR,Potable Water Treatment Tablets,2026-07-06,3.47,units,21,9.9
LOG-001376,BHR,Spare Batteries (AA/Lithium),2026-07-06,1.54,units,21,9.9
LOG-001377,BHR,Diesel Fuel,2026-07-07,242.63,litres,18,9.8
LOG-001378,BHR,Propane (LPG),2026-07-07,16.29,kg,18,9.8
LOG-001379,BHR,Medical Oxygen,2026-07-07,0.84,cylinders,18,9.8
LOG-001380,BHR,Medical Kit Supplies,2026-07-07,1.06,units,18,9.8
LOG-001381,BHR,Dry Rations,2026-07-07,22.82,kg,18,9.8
LOG-001382,BHR,Frozen Rations,2026-07-07,17.98,kg,18,9.8
LOG-001383,BHR,Potable Water Treatment Tablets,2026-07-07,2.51,units,18,9.8
LOG-001384,BHR,Spare Batteries (AA/Lithium),2026-07-07,1.79,units,18,9.8
LOG-001385,BHR,Diesel Fuel,2026-07-08,265.21,litres,20,9.7
LOG-001386,BHR,Propane (LPG),2026-07-08,16.11,kg,20,9.7
LOG-001387,BHR,Medical Oxygen,2026-07-08,0.74,cylinders,20,9.7
LOG-001388,BHR,Medical Kit Supplies,2026-07-08,1.11,units,20,9.7
LOG-001389,BHR,Dry Rations,2026-07-08,25.86,kg,20,9.7
LOG-001390,BHR,Frozen Rations,2026-07-08,14.28,kg,20,9.7
LOG-001391,BHR,Potable Water Treatment Tablets,2026-07-08,3.98,units,20,9.7
LOG-001392,BHR,Spare Batteries (AA/Lithium),2026-07-08,2.09,units,20,9.7
LOG-001393,BHR,Diesel Fuel,2026-07-09,280.05,litres,21,9.7
LOG-001394,BHR,Propane (LPG),2026-07-09,18.49,kg,21,9.7
LOG-001395,BHR,Medical Oxygen,2026-07-09,0.74,cylinders,21,9.7
LOG-001396,BHR,Medical Kit Supplies,2026-07-09,1.34,units,21,9.7
